GSS_CD,date,GSS_NM,TotalCases,day,area_type,CTY19CD,CTY19NM,LAD19CD,LAD19NM,velocity,acceleration
E08000013,2020-03-27,St. Helens,32,87,LAD,E11000002,Merseyside,E08000013,St. Helens,15.0,14.0
E08000013,2020-03-28,St. Helens,33,88,LAD,E11000002,Merseyside,E08000013,St. Helens,1.0,-14.0
E08000013,2020-03-29,St. Helens,39,89,LAD,E11000002,Merseyside,E08000013,St. Helens,6.0,5.0
E08000014,2020-03-18,Sefton,4,78,LAD,E11000002,Merseyside,E08000014,Sefton,,
E08000014,2020-03-19,Sefton,6,79,LAD,E11000002,Merseyside,E08000014,Sefton,2.0,
E08000014,2020-03-20,Sefton,7,80,LAD,E11000002,Merseyside,E08000014,Sefton,1.0,-1.0
E08000014,2020-03-21,Sefton,7,81,LAD,E11000002,Merseyside,E08000014,Sefton,0.0,-1.0
E08000014,2020-03-22,Sefton,8,82,LAD,E11000002,Merseyside,E08000014,Sefton,1.0,1.0
E08000014,2020-03-23,Sefton,10,83,LAD,E11000002,Merseyside,E08000014,Sefton,2.0,1.0
E08000014,2020-03-24,Sefton,13,84,LAD,E11000002,Merseyside,E08000014,Sefton,3.0,1.0
E08000014,2020-03-25,Sefton,20,85,LAD,E11000002,Merseyside,E08000014,Sefton,7.0,4.0
E08000014,2020-03-26,Sefton,24,86,LAD,E11000002,Merseyside,E08000014,Sefton,4.0,-3.0
E08000014,2020-03-27,Sefton,30,87,LAD,E11000002,Merseyside,E08000014,Sefton,6.0,2.0
E08000014,2020-03-28,Sefton,35,88,LAD,E11000002,Merseyside,E08000014,Sefton,5.0,-1.0
E08000014,2020-03-29,Sefton,45,89,LAD,E11000002,Merseyside,E08000014,Sefton,10.0,5.0
E08000015,2020-03-18,Wirral,8,78,LAD,E11000002,Merseyside,E08000015,Wirral,,
E08000015,2020-03-19,Wirral,8,79,LAD,E11000002,Merseyside,E08000015,Wirral,0.0,
E08000015,2020-03-20,Wirral,9,80,LAD,E11000002,Merseyside,E08000015,Wirral,1.0,1.0
E08000015,2020-03-21,Wirral,10,81,LAD,E11000002,Merseyside,E08000015,Wirral,1.0,0.0
E08000015,2020-03-22,Wirral,10,82,LAD,E11000002,Merseyside,E08000015,Wirral,0.0,-1.0
E08000015,2020-03-23,Wirral,12,83,LAD,E11000002,Merseyside,E08000015,Wirral,2.0,2.0
E08000015,2020-03-24,Wirral,15,84,LAD,E11000002,Merseyside,E08000015,Wirral,3.0,1.0
E08000015,2020-03-25,Wirral,16,85,LAD,E11000002,Merseyside,E08000015,Wirral,1.0,-2.0
E08000015,2020-03-26,Wirral,22,86,LAD,E11000002,Merseyside,E08000015,Wirral,6.0,5.0
E08000015,2020-03-27,Wirral,32,87,LAD,E11000002,Merseyside,E08000015,Wirral,10.0,4.0
E08000015,2020-03-28,Wirral,40,88,LAD,E11000002,Merseyside,E08000015,Wirral,8.0,-2.0
E08000015,2020-03-29,Wirral,44,89,LAD,E11000002,Merseyside,E08000015,Wirral,4.0,-4.0
E08000016,2020-03-18,Barnsley,6,78,LAD,E11000003,South Yorkshire,E08000016,Barnsley,,
E08000016,2020-03-19,Barnsley,7,79,LAD,E11000003,South Yorkshire,E08000016,Barnsley,1.0,
E08000016,2020-03-20,Barnsley,7,80,LAD,E11000003,South Yorkshire,E08000016,Barnsley,0.0,-1.0
E08000016,2020-03-21,Barnsley,7,81,LAD,E11000003,South Yorkshire,E08000016,Barnsley,0.0,0.0
E08000016,2020-03-22,Barnsley,10,82,LAD,E11000003,South Yorkshire,E08000016,Barnsley,3.0,3.0
E08000016,2020-03-23,Barnsley,11,83,LAD,E11000003,South Yorkshire,E08000016,Barnsley,1.0,-2.0
E08000016,2020-03-24,Barnsley,15,84,LAD,E11000003,South Yorkshire,E08000016,Barnsley,4.0,3.0
E08000016,2020-03-25,Barnsley,19,85,LAD,E11000003,South Yorkshire,E08000016,Barnsley,4.0,0.0
E08000016,2020-03-26,Barnsley,27,86,LAD,E11000003,South Yorkshire,E08000016,Barnsley,8.0,4.0
E08000016,2020-03-27,Barnsley,42,87,LAD,E11000003,South Yorkshire,E08000016,Barnsley,15.0,7.0
E08000016,2020-03-28,Barnsley,62,88,LAD,E11000003,South Yorkshire,E08000016,Barnsley,20.0,5.0
E08000016,2020-03-29,Barnsley,70,89,LAD,E11000003,South Yorkshire,E08000016,Barnsley,8.0,-12.0
E08000017,2020-03-18,Doncaster,3,78,LAD,E11000003,South Yorkshire,E08000017,Doncaster,,
E08000017,2020-03-19,Doncaster,2,79,LAD,E11000003,South Yorkshire,E08000017,Doncaster,-1.0,
E08000017,2020-03-20,Doncaster,3,80,LAD,E11000003,South Yorkshire,E08000017,Doncaster,1.0,2.0
E08000017,2020-03-21,Doncaster,5,81,LAD,E11000003,South Yorkshire,E08000017,Doncaster,2.0,1.0
E08000017,2020-03-22,Doncaster,7,82,LAD,E11000003,South Yorkshire,E08000017,Doncaster,2.0,0.0
E08000017,2020-03-23,Doncaster,9,83,LAD,E11000003,South Yorkshire,E08000017,Doncaster,2.0,0.0
E08000017,2020-03-24,Doncaster,13,84,LAD,E11000003,South Yorkshire,E08000017,Doncaster,4.0,2.0
E08000017,2020-03-25,Doncaster,15,85,LAD,E11000003,South Yorkshire,E08000017,Doncaster,2.0,-2.0
E08000017,2020-03-26,Doncaster,21,86,LAD,E11000003,South Yorkshire,E08000017,Doncaster,6.0,4.0
E08000017,2020-03-27,Doncaster,24,87,LAD,E11000003,South Yorkshire,E08000017,Doncaster,3.0,-3.0
E08000017,2020-03-28,Doncaster,38,88,LAD,E11000003,South Yorkshire,E08000017,Doncaster,14.0,11.0
E08000017,2020-03-29,Doncaster,44,89,LAD,E11000003,South Yorkshire,E08000017,Doncaster,6.0,-8.0
E08000018,2020-03-18,Rotherham,4,78,LAD,E11000003,South Yorkshire,E08000018,Rotherham,,
E08000018,2020-03-19,Rotherham,3,79,LAD,E11000003,South Yorkshire,E08000018,Rotherham,-1.0,
E08000018,2020-03-20,Rotherham,4,80,LAD,E11000003,South Yorkshire,E08000018,Rotherham,1.0,2.0
E08000018,2020-03-21,Rotherham,6,81,LAD,E11000003,South Yorkshire,E08000018,Rotherham,2.0,1.0
E08000018,2020-03-22,Rotherham,9,82,LAD,E11000003,South Yorkshire,E08000018,Rotherham,3.0,1.0
E08000018,2020-03-23,Rotherham,12,83,LAD,E11000003,South Yorkshire,E08000018,Rotherham,3.0,0.0
E08000018,2020-03-24,Rotherham,16,84,LAD,E11000003,South Yorkshire,E08000018,Rotherham,4.0,1.0
E08000018,2020-03-25,Rotherham,20,85,LAD,E11000003,South Yorkshire,E08000018,Rotherham,4.0,0.0
E08000018,2020-03-26,Rotherham,30,86,LAD,E11000003,South Yorkshire,E08000018,Rotherham,10.0,6.0
E08000018,2020-03-27,Rotherham,39,87,LAD,E11000003,South Yorkshire,E08000018,Rotherham,9.0,-1.0
E08000018,2020-03-28,Rotherham,57,88,LAD,E11000003,South Yorkshire,E08000018,Rotherham,18.0,9.0
E08000018,2020-03-29,Rotherham,60,89,LAD,E11000003,South Yorkshire,E08000018,Rotherham,3.0,-15.0
E08000019,2020-03-18,Sheffield,36,78,LAD,E11000003,South Yorkshire,E08000019,Sheffield,,
E08000019,2020-03-19,Sheffield,40,79,LAD,E11000003,South Yorkshire,E08000019,Sheffield,4.0,
E08000019,2020-03-20,Sheffield,48,80,LAD,E11000003,South Yorkshire,E08000019,Sheffield,8.0,4.0
E08000019,2020-03-21,Sheffield,61,81,LAD,E11000003,South Yorkshire,E08000019,Sheffield,13.0,5.0
E08000019,2020-03-22,Sheffield,82,82,LAD,E11000003,South Yorkshire,E08000019,Sheffield,21.0,8.0
E08000019,2020-03-23,Sheffield,106,83,LAD,E11000003,South Yorkshire,E08000019,Sheffield,24.0,3.0
E08000019,2020-03-24,Sheffield,130,84,LAD,E11000003,South Yorkshire,E08000019,Sheffield,24.0,0.0
E08000019,2020-03-25,Sheffield,174,85,LAD,E11000003,South Yorkshire,E08000019,Sheffield,44.0,20.0
E08000019,2020-03-26,Sheffield,240,86,LAD,E11000003,South Yorkshire,E08000019,Sheffield,66.0,22.0
E08000019,2020-03-27,Sheffield,286,87,LAD,E11000003,South Yorkshire,E08000019,Sheffield,46.0,-20.0
E08000019,2020-03-28,Sheffield,361,88,LAD,E11000003,South Yorkshire,E08000019,Sheffield,75.0,29.0
E08000019,2020-03-29,Sheffield,387,89,LAD,E11000003,South Yorkshire,E08000019,Sheffield,26.0,-49.0
E08000021,2020-03-18,Newcastle upon Tyne,13,78,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,,
E08000021,2020-03-19,Newcastle upon Tyne,19,79,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,6.0,
E08000021,2020-03-20,Newcastle upon Tyne,21,80,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,2.0,-4.0
E08000021,2020-03-21,Newcastle upon Tyne,28,81,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,7.0,5.0
E08000021,2020-03-22,Newcastle upon Tyne,34,82,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,6.0,-1.0
E08000021,2020-03-23,Newcastle upon Tyne,42,83,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,8.0,2.0
E08000021,2020-03-24,Newcastle upon Tyne,49,84,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,7.0,-1.0
E08000021,2020-03-25,Newcastle upon Tyne,58,85,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,9.0,2.0
E08000021,2020-03-26,Newcastle upon Tyne,80,86,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,22.0,13.0
E08000021,2020-03-27,Newcastle upon Tyne,121,87,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,41.0,19.0
E08000021,2020-03-28,Newcastle upon Tyne,135,88,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,14.0,-27.0
E08000021,2020-03-29,Newcastle upon Tyne,155,89,LAD,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne,20.0,6.0
E08000022,2020-03-18,North Tyneside,7,78,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,,
E08000022,2020-03-19,North Tyneside,10,79,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,3.0,
E08000022,2020-03-20,North Tyneside,12,80,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,2.0,-1.0
E08000022,2020-03-21,North Tyneside,17,81,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,5.0,3.0
E08000022,2020-03-22,North Tyneside,18,82,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,1.0,-4.0
E08000022,2020-03-23,North Tyneside,18,83,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,0.0,-1.0
E08000022,2020-03-24,North Tyneside,20,84,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,2.0,2.0
E08000022,2020-03-25,North Tyneside,23,85,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,3.0,1.0
E08000022,2020-03-26,North Tyneside,27,86,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,4.0,1.0
E08000022,2020-03-27,North Tyneside,36,87,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,9.0,5.0
E08000022,2020-03-28,North Tyneside,46,88,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,10.0,1.0
E08000022,2020-03-29,North Tyneside,62,89,LAD,E11000007,Tyne and Wear,E08000022,North Tyneside,16.0,6.0
E08000023,2020-03-18,South Tyneside,2,78,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,,
E08000023,2020-03-19,South Tyneside,2,79,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,0.0,
E08000023,2020-03-20,South Tyneside,2,80,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,0.0,0.0
E08000023,2020-03-21,South Tyneside,5,81,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,3.0,3.0
E08000023,2020-03-22,South Tyneside,5,82,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,0.0,-3.0
E08000023,2020-03-23,South Tyneside,6,83,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,1.0,1.0
E08000023,2020-03-24,South Tyneside,8,84,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,2.0,1.0
E08000023,2020-03-25,South Tyneside,9,85,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,1.0,-1.0
E08000023,2020-03-26,South Tyneside,10,86,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,1.0,0.0
E08000023,2020-03-27,South Tyneside,19,87,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,9.0,8.0
E08000023,2020-03-28,South Tyneside,22,88,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,3.0,-6.0
E08000023,2020-03-29,South Tyneside,27,89,LAD,E11000007,Tyne and Wear,E08000023,South Tyneside,5.0,2.0
E08000024,2020-03-18,Sunderland,3,78,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,,
E08000024,2020-03-19,Sunderland,4,79,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,1.0,
E08000024,2020-03-20,Sunderland,5,80,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,1.0,0.0
E08000024,2020-03-21,Sunderland,11,81,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,6.0,5.0
E08000024,2020-03-22,Sunderland,11,82,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,0.0,-6.0
E08000024,2020-03-23,Sunderland,13,83,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,2.0,2.0
E08000024,2020-03-24,Sunderland,20,84,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,7.0,5.0
E08000024,2020-03-25,Sunderland,25,85,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,5.0,-2.0
E08000024,2020-03-26,Sunderland,27,86,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,2.0,-3.0
E08000024,2020-03-27,Sunderland,55,87,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,28.0,26.0
E08000024,2020-03-28,Sunderland,68,88,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,13.0,-15.0
E08000024,2020-03-29,Sunderland,76,89,LAD,E11000007,Tyne and Wear,E08000024,Sunderland,8.0,-5.0
E08000025,2020-03-18,Birmingham,25,78,LAD,E11000005,West Midlands,E08000025,Birmingham,,
E08000025,2020-03-19,Birmingham,34,79,LAD,E11000005,West Midlands,E08000025,Birmingham,9.0,
E08000025,2020-03-20,Birmingham,54,80,LAD,E11000005,West Midlands,E08000025,Birmingham,20.0,11.0
E08000025,2020-03-21,Birmingham,75,81,LAD,E11000005,West Midlands,E08000025,Birmingham,21.0,1.0
E08000025,2020-03-22,Birmingham,91,82,LAD,E11000005,West Midlands,E08000025,Birmingham,16.0,-5.0
E08000025,2020-03-23,Birmingham,137,83,LAD,E11000005,West Midlands,E08000025,Birmingham,46.0,30.0
E08000025,2020-03-24,Birmingham,187,84,LAD,E11000005,West Midlands,E08000025,Birmingham,50.0,4.0
E08000025,2020-03-25,Birmingham,228,85,LAD,E11000005,West Midlands,E08000025,Birmingham,41.0,-9.0
E08000025,2020-03-26,Birmingham,290,86,LAD,E11000005,West Midlands,E08000025,Birmingham,62.0,21.0
E08000025,2020-03-27,Birmingham,366,87,LAD,E11000005,West Midlands,E08000025,Birmingham,76.0,14.0
E08000025,2020-03-28,Birmingham,428,88,LAD,E11000005,West Midlands,E08000025,Birmingham,62.0,-14.0
E08000025,2020-03-29,Birmingham,513,89,LAD,E11000005,West Midlands,E08000025,Birmingham,85.0,23.0
E08000026,2020-03-18,Coventry,4,78,LAD,E11000005,West Midlands,E08000026,Coventry,,
E08000026,2020-03-19,Coventry,4,79,LAD,E11000005,West Midlands,E08000026,Coventry,0.0,
E08000026,2020-03-20,Coventry,7,80,LAD,E11000005,West Midlands,E08000026,Coventry,3.0,3.0
E08000026,2020-03-21,Coventry,9,81,LAD,E11000005,West Midlands,E08000026,Coventry,2.0,-1.0
E08000026,2020-03-22,Coventry,14,82,LAD,E11000005,West Midlands,E08000026,Coventry,5.0,3.0
E08000026,2020-03-23,Coventry,19,83,LAD,E11000005,West Midlands,E08000026,Coventry,5.0,0.0
E08000026,2020-03-24,Coventry,24,84,LAD,E11000005,West Midlands,E08000026,Coventry,5.0,0.0
E08000026,2020-03-25,Coventry,25,85,LAD,E11000005,West Midlands,E08000026,Coventry,1.0,-4.0
E08000026,2020-03-26,Coventry,35,86,LAD,E11000005,West Midlands,E08000026,Coventry,10.0,9.0
E08000026,2020-03-27,Coventry,47,87,LAD,E11000005,West Midlands,E08000026,Coventry,12.0,2.0
E08000026,2020-03-28,Coventry,54,88,LAD,E11000005,West Midlands,E08000026,Coventry,7.0,-5.0
E08000026,2020-03-29,Coventry,79,89,LAD,E11000005,West Midlands,E08000026,Coventry,25.0,18.0
E08000027,2020-03-18,Dudley,10,78,LAD,E11000005,West Midlands,E08000027,Dudley,,
E08000027,2020-03-19,Dudley,11,79,LAD,E11000005,West Midlands,E08000027,Dudley,1.0,
E08000027,2020-03-20,Dudley,18,80,LAD,E11000005,West Midlands,E08000027,Dudley,7.0,6.0
E08000027,2020-03-21,Dudley,19,81,LAD,E11000005,West Midlands,E08000027,Dudley,1.0,-6.0
E08000027,2020-03-22,Dudley,24,82,LAD,E11000005,West Midlands,E08000027,Dudley,5.0,4.0
E08000027,2020-03-23,Dudley,26,83,LAD,E11000005,West Midlands,E08000027,Dudley,2.0,-3.0
E08000027,2020-03-24,Dudley,40,84,LAD,E11000005,West Midlands,E08000027,Dudley,14.0,12.0
E08000027,2020-03-25,Dudley,51,85,LAD,E11000005,West Midlands,E08000027,Dudley,11.0,-3.0
E08000027,2020-03-26,Dudley,60,86,LAD,E11000005,West Midlands,E08000027,Dudley,9.0,-2.0
E08000027,2020-03-27,Dudley,81,87,LAD,E11000005,West Midlands,E08000027,Dudley,21.0,12.0
E08000027,2020-03-28,Dudley,83,88,LAD,E11000005,West Midlands,E08000027,Dudley,2.0,-19.0
E08000027,2020-03-29,Dudley,122,89,LAD,E11000005,West Midlands,E08000027,Dudley,39.0,37.0
E08000028,2020-03-18,Sandwell,6,78,LAD,E11000005,West Midlands,E08000028,Sandwell,,
E08000028,2020-03-19,Sandwell,7,79,LAD,E11000005,West Midlands,E08000028,Sandwell,1.0,
E08000028,2020-03-20,Sandwell,11,80,LAD,E11000005,West Midlands,E08000028,Sandwell,4.0,3.0
E08000028,2020-03-21,Sandwell,15,81,LAD,E11000005,West Midlands,E08000028,Sandwell,4.0,0.0
E08000028,2020-03-22,Sandwell,20,82,LAD,E11000005,West Midlands,E08000028,Sandwell,5.0,1.0
E08000028,2020-03-23,Sandwell,31,83,LAD,E11000005,West Midlands,E08000028,Sandwell,11.0,6.0
E08000028,2020-03-24,Sandwell,47,84,LAD,E11000005,West Midlands,E08000028,Sandwell,16.0,5.0
E08000028,2020-03-25,Sandwell,50,85,LAD,E11000005,West Midlands,E08000028,Sandwell,3.0,-13.0
E08000028,2020-03-26,Sandwell,65,86,LAD,E11000005,West Midlands,E08000028,Sandwell,15.0,12.0
E08000028,2020-03-27,Sandwell,103,87,LAD,E11000005,West Midlands,E08000028,Sandwell,38.0,23.0
E08000028,2020-03-28,Sandwell,116,88,LAD,E11000005,West Midlands,E08000028,Sandwell,13.0,-25.0
E08000028,2020-03-29,Sandwell,138,89,LAD,E11000005,West Midlands,E08000028,Sandwell,22.0,9.0
E08000029,2020-03-18,Solihull,1,78,LAD,E11000005,West Midlands,E08000029,Solihull,,
E08000029,2020-03-19,Solihull,1,79,LAD,E11000005,West Midlands,E08000029,Solihull,0.0,
E08000029,2020-03-20,Solihull,3,80,LAD,E11000005,West Midlands,E08000029,Solihull,2.0,2.0
E08000029,2020-03-21,Solihull,4,81,LAD,E11000005,West Midlands,E08000029,Solihull,1.0,-1.0
E08000029,2020-03-22,Solihull,4,82,LAD,E11000005,West Midlands,E08000029,Solihull,0.0,-1.0
E08000029,2020-03-23,Solihull,8,83,LAD,E11000005,West Midlands,E08000029,Solihull,4.0,4.0
E08000029,2020-03-24,Solihull,12,84,LAD,E11000005,West Midlands,E08000029,Solihull,4.0,0.0
E08000029,2020-03-25,Solihull,19,85,LAD,E11000005,West Midlands,E08000029,Solihull,7.0,3.0
E08000029,2020-03-26,Solihull,29,86,LAD,E11000005,West Midlands,E08000029,Solihull,10.0,3.0
E08000029,2020-03-27,Solihull,39,87,LAD,E11000005,West Midlands,E08000029,Solihull,10.0,0.0
E08000029,2020-03-28,Solihull,54,88,LAD,E11000005,West Midlands,E08000029,Solihull,15.0,5.0
E08000029,2020-03-29,Solihull,74,89,LAD,E11000005,West Midlands,E08000029,Solihull,20.0,5.0
E08000030,2020-03-18,Walsall,14,78,LAD,E11000005,West Midlands,E08000030,Walsall,,
E08000030,2020-03-19,Walsall,16,79,LAD,E11000005,West Midlands,E08000030,Walsall,2.0,
E08000030,2020-03-20,Walsall,20,80,LAD,E11000005,West Midlands,E08000030,Walsall,4.0,2.0
E08000030,2020-03-21,Walsall,28,81,LAD,E11000005,West Midlands,E08000030,Walsall,8.0,4.0
E08000030,2020-03-22,Walsall,29,82,LAD,E11000005,West Midlands,E08000030,Walsall,1.0,-7.0
E08000030,2020-03-23,Walsall,37,83,LAD,E11000005,West Midlands,E08000030,Walsall,8.0,7.0
E08000030,2020-03-24,Walsall,43,84,LAD,E11000005,West Midlands,E08000030,Walsall,6.0,-2.0
E08000030,2020-03-25,Walsall,60,85,LAD,E11000005,West Midlands,E08000030,Walsall,17.0,11.0
E08000030,2020-03-26,Walsall,78,86,LAD,E11000005,West Midlands,E08000030,Walsall,18.0,1.0
E08000030,2020-03-27,Walsall,100,87,LAD,E11000005,West Midlands,E08000030,Walsall,22.0,4.0
E08000030,2020-03-28,Walsall,108,88,LAD,E11000005,West Midlands,E08000030,Walsall,8.0,-14.0
E08000030,2020-03-29,Walsall,125,89,LAD,E11000005,West Midlands,E08000030,Walsall,17.0,9.0
E08000031,2020-03-18,Wolverhampton,22,78,LAD,E11000005,West Midlands,E08000031,Wolverhampton,,
E08000031,2020-03-19,Wolverhampton,28,79,LAD,E11000005,West Midlands,E08000031,Wolverhampton,6.0,
E08000031,2020-03-20,Wolverhampton,39,80,LAD,E11000005,West Midlands,E08000031,Wolverhampton,11.0,5.0
E08000031,2020-03-21,Wolverhampton,45,81,LAD,E11000005,West Midlands,E08000031,Wolverhampton,6.0,-5.0
E08000031,2020-03-22,Wolverhampton,52,82,LAD,E11000005,West Midlands,E08000031,Wolverhampton,7.0,1.0
E08000031,2020-03-23,Wolverhampton,69,83,LAD,E11000005,West Midlands,E08000031,Wolverhampton,17.0,10.0
E08000031,2020-03-24,Wolverhampton,81,84,LAD,E11000005,West Midlands,E08000031,Wolverhampton,12.0,-5.0
E08000031,2020-03-25,Wolverhampton,98,85,LAD,E11000005,West Midlands,E08000031,Wolverhampton,17.0,5.0
E08000031,2020-03-26,Wolverhampton,103,86,LAD,E11000005,West Midlands,E08000031,Wolverhampton,5.0,-12.0
E08000031,2020-03-27,Wolverhampton,128,87,LAD,E11000005,West Midlands,E08000031,Wolverhampton,25.0,20.0
E08000031,2020-03-28,Wolverhampton,141,88,LAD,E11000005,West Midlands,E08000031,Wolverhampton,13.0,-12.0
E08000031,2020-03-29,Wolverhampton,153,89,LAD,E11000005,West Midlands,E08000031,Wolverhampton,12.0,-1.0
E08000032,2020-03-18,Bradford,8,78,LAD,E11000006,West Yorkshire,E08000032,Bradford,,
E08000032,2020-03-19,Bradford,7,79,LAD,E11000006,West Yorkshire,E08000032,Bradford,-1.0,
E08000032,2020-03-20,Bradford,9,80,LAD,E11000006,West Yorkshire,E08000032,Bradford,2.0,3.0
E08000032,2020-03-21,Bradford,10,81,LAD,E11000006,West Yorkshire,E08000032,Bradford,1.0,-1.0
E08000032,2020-03-22,Bradford,11,82,LAD,E11000006,West Yorkshire,E08000032,Bradford,1.0,0.0
E08000032,2020-03-23,Bradford,13,83,LAD,E11000006,West Yorkshire,E08000032,Bradford,2.0,1.0
E08000032,2020-03-24,Bradford,14,84,LAD,E11000006,West Yorkshire,E08000032,Bradford,1.0,-1.0
E08000032,2020-03-25,Bradford,16,85,LAD,E11000006,West Yorkshire,E08000032,Bradford,2.0,1.0
E08000032,2020-03-26,Bradford,23,86,LAD,E11000006,West Yorkshire,E08000032,Bradford,7.0,5.0
E08000032,2020-03-27,Bradford,29,87,LAD,E11000006,West Yorkshire,E08000032,Bradford,6.0,-1.0
E08000032,2020-03-28,Bradford,37,88,LAD,E11000006,West Yorkshire,E08000032,Bradford,8.0,2.0
E08000032,2020-03-29,Bradford,46,89,LAD,E11000006,West Yorkshire,E08000032,Bradford,9.0,1.0
E08000033,2020-03-18,Calderdale,3,78,LAD,E11000006,West Yorkshire,E08000033,Calderdale,,
E08000033,2020-03-19,Calderdale,3,79,LAD,E11000006,West Yorkshire,E08000033,Calderdale,0.0,
E08000033,2020-03-20,Calderdale,5,80,LAD,E11000006,West Yorkshire,E08000033,Calderdale,2.0,2.0
E08000033,2020-03-21,Calderdale,5,81,LAD,E11000006,West Yorkshire,E08000033,Calderdale,0.0,-2.0
E08000033,2020-03-22,Calderdale,5,82,LAD,E11000006,West Yorkshire,E08000033,Calderdale,0.0,0.0
E08000033,2020-03-23,Calderdale,7,83,LAD,E11000006,West Yorkshire,E08000033,Calderdale,2.0,2.0
E08000033,2020-03-24,Calderdale,7,84,LAD,E11000006,West Yorkshire,E08000033,Calderdale,0.0,-2.0
E08000033,2020-03-25,Calderdale,7,85,LAD,E11000006,West Yorkshire,E08000033,Calderdale,0.0,0.0
E08000033,2020-03-26,Calderdale,9,86,LAD,E11000006,West Yorkshire,E08000033,Calderdale,2.0,2.0
E08000033,2020-03-27,Calderdale,11,87,LAD,E11000006,West Yorkshire,E08000033,Calderdale,2.0,0.0
E08000033,2020-03-28,Calderdale,15,88,LAD,E11000006,West Yorkshire,E08000033,Calderdale,4.0,2.0
E08000033,2020-03-29,Calderdale,29,89,LAD,E11000006,West Yorkshire,E08000033,Calderdale,14.0,10.0
E08000034,2020-03-18,Kirklees,2,78,LAD,E11000006,West Yorkshire,E08000034,Kirklees,,
E08000034,2020-03-19,Kirklees,3,79,LAD,E11000006,West Yorkshire,E08000034,Kirklees,1.0,
E08000034,2020-03-20,Kirklees,6,80,LAD,E11000006,West Yorkshire,E08000034,Kirklees,3.0,2.0
E08000034,2020-03-21,Kirklees,8,81,LAD,E11000006,West Yorkshire,E08000034,Kirklees,2.0,-1.0
E08000034,2020-03-22,Kirklees,11,82,LAD,E11000006,West Yorkshire,E08000034,Kirklees,3.0,1.0
E08000034,2020-03-23,Kirklees,16,83,LAD,E11000006,West Yorkshire,E08000034,Kirklees,5.0,2.0
E08000034,2020-03-24,Kirklees,17,84,LAD,E11000006,West Yorkshire,E08000034,Kirklees,1.0,-4.0
E08000034,2020-03-25,Kirklees,20,85,LAD,E11000006,West Yorkshire,E08000034,Kirklees,3.0,2.0
E08000034,2020-03-26,Kirklees,24,86,LAD,E11000006,West Yorkshire,E08000034,Kirklees,4.0,1.0
E08000034,2020-03-27,Kirklees,33,87,LAD,E11000006,West Yorkshire,E08000034,Kirklees,9.0,5.0
E08000034,2020-03-28,Kirklees,38,88,LAD,E11000006,West Yorkshire,E08000034,Kirklees,5.0,-4.0
E08000034,2020-03-29,Kirklees,60,89,LAD,E11000006,West Yorkshire,E08000034,Kirklees,22.0,17.0
E08000035,2020-03-18,Leeds,12,78,LAD,E11000006,West Yorkshire,E08000035,Leeds,,
